Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,avg_temp
Turkey,Rice,2007,69084,593.0,14.98
Turkey,Rice,2007,69084,593.0,18.6
Turkey,Sorghum,2007,32222,593.0,19.82
Turkey,Sorghum,2007,32222,593.0,11.87
Turkey,Sorghum,2007,32222,593.0,12.91
Turkey,Sorghum,2007,32222,593.0,14.98
Turkey,Sorghum,2007,32222,593.0,18.6
Turkey,Soybeans,2007,35350,593.0,19.82
Turkey,Soybeans,2007,35350,593.0,11.87
Turkey,Soybeans,2007,35350,593.0,12.91
Turkey,Soybeans,2007,35350,593.0,14.98
Turkey,Soybeans,2007,35350,593.0,18.6
Turkey,Wheat,2007,21675,593.0,19.82
Turkey,Wheat,2007,21675,593.0,11.87
Turkey,Wheat,2007,21675,593.0,12.91
Turkey,Wheat,2007,21675,593.0,14.98
Turkey,Wheat,2007,21675,593.0,18.6
Turkey,Maize,2008,71988,593.0,19.92
Turkey,Maize,2008,71988,593.0,11.33
Turkey,Maize,2008,71988,593.0,12.7
Turkey,Maize,2008,71988,593.0,14.91
Turkey,Maize,2008,71988,593.0,18.47
Turkey,Rice,2008,75716,593.0,19.92
Turkey,Rice,2008,75716,593.0,11.33
Turkey,Rice,2008,75716,593.0,12.7
Turkey,Rice,2008,75716,593.0,14.91
Turkey,Rice,2008,75716,593.0,18.47
Turkey,Sorghum,2008,30811,593.0,19.92
Turkey,Sorghum,2008,30811,593.0,11.33
Turkey,Sorghum,2008,30811,593.0,12.7
Turkey,Sorghum,2008,30811,593.0,14.91
Turkey,Sorghum,2008,30811,593.0,18.47
Turkey,Soybeans,2008,36490,593.0,19.92
Turkey,Soybeans,2008,36490,593.0,11.33
Turkey,Soybeans,2008,36490,593.0,12.7
Turkey,Soybeans,2008,36490,593.0,14.91
Turkey,Soybeans,2008,36490,593.0,18.47
Turkey,Wheat,2008,23451,593.0,19.92
Turkey,Wheat,2008,23451,593.0,11.33
Turkey,Wheat,2008,23451,593.0,12.7
Turkey,Wheat,2008,23451,593.0,14.91
Turkey,Wheat,2008,23451,593.0,18.47
Turkey,Maize,2009,71878,593.0,19.94
Turkey,Maize,2009,71878,593.0,11.63
Turkey,Maize,2009,71878,593.0,12.75
Turkey,Maize,2009,71878,593.0,14.95
Turkey,Maize,2009,71878,593.0,18.41
Turkey,Rice,2009,77765,593.0,19.94
Turkey,Rice,2009,77765,593.0,11.63
Turkey,Rice,2009,77765,593.0,12.75
Turkey,Rice,2009,77765,593.0,14.95
Turkey,Rice,2009,77765,593.0,18.41
Turkey,Sorghum,2009,51316,593.0,19.94
Turkey,Sorghum,2009,51316,593.0,11.63
Turkey,Sorghum,2009,51316,593.0,12.75
Turkey,Sorghum,2009,51316,593.0,14.95
Turkey,Sorghum,2009,51316,593.0,18.41
Turkey,Soybeans,2009,36570,593.0,19.94
Turkey,Soybeans,2009,36570,593.0,11.63
Turkey,Soybeans,2009,36570,593.0,12.75
Turkey,Soybeans,2009,36570,593.0,14.95
Turkey,Soybeans,2009,36570,593.0,18.41
Turkey,Wheat,2009,25667,593.0,19.94
Turkey,Wheat,2009,25667,593.0,11.63
Turkey,Wheat,2009,25667,593.0,12.75
Turkey,Wheat,2009,25667,593.0,14.95
Turkey,Wheat,2009,25667,593.0,18.41
Turkey,Maize,2010,72614,593.0,21.02
Turkey,Maize,2010,72614,593.0,13.27
Turkey,Maize,2010,72614,593.0,13.8
Turkey,Maize,2010,72614,593.0,15.6
Turkey,Maize,2010,72614,593.0,19.27
Turkey,Rice,2010,86899,593.0,21.02
Turkey,Rice,2010,86899,593.0,13.27
Turkey,Rice,2010,86899,593.0,13.8
Turkey,Rice,2010,86899,593.0,15.6
Turkey,Rice,2010,86899,593.0,19.27
Turkey,Sorghum,2010,70968,593.0,21.02
Turkey,Sorghum,2010,70968,593.0,13.27
Turkey,Sorghum,2010,70968,593.0,13.8
Turkey,Sorghum,2010,70968,593.0,15.6
Turkey,Sorghum,2010,70968,593.0,19.27
Turkey,Soybeans,2010,36869,593.0,21.02
Turkey,Soybeans,2010,36869,593.0,13.27
Turkey,Soybeans,2010,36869,593.0,13.8
Turkey,Soybeans,2010,36869,593.0,15.6
Turkey,Soybeans,2010,36869,593.0,19.27
Turkey,Wheat,2010,24400,593.0,21.02
Turkey,Wheat,2010,24400,593.0,13.27
Turkey,Wheat,2010,24400,593.0,13.8
Turkey,Wheat,2010,24400,593.0,15.6
Turkey,Wheat,2010,24400,593.0,19.27
Turkey,Maize,2011,71707,593.0,19.36
Turkey,Maize,2011,71707,593.0,10.39
Turkey,Maize,2011,71707,593.0,11.6
Turkey,Maize,2011,71707,593.0,13.65
Turkey,Maize,2011,71707,593.0,17.6
Turkey,Rice,2011,90559,593.0,19.36
Turkey,Rice,2011,90559,593.0,10.39
Turkey,Rice,2011,90559,593.0,11.6
Turkey,Rice,2011,90559,593.0,13.65
Turkey,Rice,2011,90559,593.0,17.6
Turkey,Sorghum,2011,69231,593.0,19.36
Turkey,Sorghum,2011,69231,593.0,10.39
Turkey,Sorghum,2011,69231,593.0,11.6
Turkey,Sorghum,2011,69231,593.0,13.65
Turkey,Sorghum,2011,69231,593.0,17.6
Turkey,Soybeans,2011,38704,593.0,19.36
Turkey,Soybeans,2011,38704,593.0,10.39
Turkey,Soybeans,2011,38704,593.0,11.6
Turkey,Soybeans,2011,38704,593.0,13.65
Turkey,Soybeans,2011,38704,593.0,17.6
Turkey,Wheat,2011,27038,593.0,19.36
Turkey,Wheat,2011,27038,593.0,10.39
Turkey,Wheat,2011,27038,593.0,11.6
Turkey,Wheat,2011,27038,593.0,13.65
Turkey,Wheat,2011,27038,593.0,17.6
Turkey,Maize,2012,73884,593.0,19.92
Turkey,Maize,2012,73884,593.0,11.45
Turkey,Maize,2012,73884,593.0,12.71
Turkey,Maize,2012,73884,593.0,14.97
Turkey,Maize,2012,73884,593.0,18.54
Turkey,Rice,2012,73539,593.0,19.92
Turkey,Rice,2012,73539,593.0,11.45
Turkey,Rice,2012,73539,593.0,12.71
Turkey,Rice,2012,73539,593.0,14.97
Turkey,Rice,2012,73539,593.0,18.54
Turkey,Sorghum,2012,76000,593.0,19.92
Turkey,Sorghum,2012,76000,593.0,11.45
Turkey,Sorghum,2012,76000,593.0,12.71
Turkey,Sorghum,2012,76000,593.0,14.97
Turkey,Sorghum,2012,76000,593.0,18.54
Turkey,Soybeans,2012,36394,593.0,19.92
Turkey,Soybeans,2012,36394,593.0,11.45
Turkey,Soybeans,2012,36394,593.0,12.71
Turkey,Soybeans,2012,36394,593.0,14.97
Turkey,Soybeans,2012,36394,593.0,18.54
Turkey,Wheat,2012,26723,593.0,19.92
Turkey,Wheat,2012,26723,593.0,11.45
Turkey,Wheat,2012,26723,593.0,12.71
Turkey,Wheat,2012,26723,593.0,14.97
Turkey,Wheat,2012,26723,593.0,18.54
Turkey,Maize,2013,89499,593.0,20.22
Turkey,Maize,2013,89499,593.0,13.27
Turkey,Maize,2013,89499,593.0,14.07
Turkey,Maize,2013,89499,593.0,16.02
Turkey,Maize,2013,89499,593.0,19.21
Turkey,Rice,2013,81380,593.0,20.22
Turkey,Rice,2013,81380,593.0,13.27
Turkey,Rice,2013,81380,593.0,14.07
Turkey,Rice,2013,81380,593.0,16.02
Turkey,Rice,2013,81380,593.0,19.21
Turkey,Sorghum,2013,26544,593.0,20.22
Turkey,Sorghum,2013,26544,593.0,13.27
Turkey,Sorghum,2013,26544,593.0,14.07
Turkey,Sorghum,2013,26544,593.0,16.02
Turkey,Sorghum,2013,26544,593.0,19.21
Turkey,Soybeans,2013,41609,593.0,20.22
Turkey,Soybeans,2013,41609,593.0,13.27
Turkey,Soybeans,2013,41609,593.0,14.07
Turkey,Soybeans,2013,41609,593.0,16.02
Turkey,Soybeans,2013,41609,593.0,19.21
Turkey,Wheat,2013,28451,593.0,20.22
Turkey,Wheat,2013,28451,593.0,13.27
Turkey,Wheat,2013,28451,593.0,14.07
Turkey,Wheat,2013,28451,593.0,16.02
Turkey,Wheat,2013,28451,593.0,19.21
Uganda,Cassava,2000,123840,1180.0,23.75
Uganda,Maize,2000,17424,1180.0,23.75
Uganda,Plantains,2000,58999,1180.0,23.75
Uganda,Potatoes,2000,70294,1180.0,23.75
Uganda,Rice,2000,15139,1180.0,23.75
Uganda,Sorghum,2000,12893,1180.0,23.75
Uganda,Soybeans,2000,12075,1180.0,23.75
Uganda,Sweet potatoes,2000,43207,1180.0,23.75
Uganda,Wheat,2000,17143,1180.0,23.75
Uganda,Cassava,2001,135000,1180.0,23.47
Uganda,Maize,2001,18006,1180.0,23.47
Uganda,Plantains,2001,60000,1180.0,23.47
Uganda,Potatoes,2001,69589,1180.0,23.47
Uganda,Rice,2001,15000,1180.0,23.47
Uganda,Sorghum,2001,15000,1180.0,23.47
Uganda,Soybeans,2001,11339,1180.0,23.47
Uganda,Sweet potatoes,2001,43969,1180.0,23.47
Uganda,Wheat,2001,17500,1180.0,23.47
Uganda,Cassava,2002,135000,1180.0,23.99
Uganda,Maize,2002,18003,1180.0,23.99
Uganda,Plantains,2002,60000,1180.0,23.99
Uganda,Potatoes,2002,70000,1180.0,23.99
Uganda,Rice,2002,15000,1180.0,23.99
Uganda,Sorghum,2002,14982,1180.0,23.99
Uganda,Soybeans,2002,10993,1180.0,23.99
Uganda,Sweet potatoes,2002,44007,1180.0,23.99
Uganda,Wheat,2002,17500,1180.0,23.99
Uganda,Cassava,2004,135135,1180.0,24.02
Uganda,Maize,2004,14400,1180.0,24.02
Uganda,Plantains,2004,58000,1180.0,24.02
Uganda,Potatoes,2004,69036,1180.0,24.02
Uganda,Rice,2004,13011,1180.0,24.02
Uganda,Sorghum,2004,14000,1180.0,24.02
Uganda,Soybeans,2004,10972,1180.0,24.02
Uganda,Sweet potatoes,2004,44020,1180.0,24.02
Uganda,Wheat,2004,16667,1180.0,24.02
Uganda,Cassava,2005,144083,1180.0,24.29
Uganda,Maize,2005,15859,1180.0,24.29
Uganda,Plantains,2005,54000,1180.0,24.29
Uganda,Potatoes,2005,68023,1180.0,24.29
Uganda,Rice,2005,15000,1180.0,24.29
Uganda,Sorghum,2005,15272,1180.0,24.29
Uganda,Soybeans,2005,10972,1180.0,24.29
Uganda,Sweet potatoes,2005,44136,1180.0,24.29
Uganda,Wheat,2005,16667,1180.0,24.29
Uganda,Cassava,2006,129974,1180.0,23.95
Uganda,Maize,2006,15361,1180.0,23.95
Uganda,Plantains,2006,53989,1180.0,23.95
Uganda,Potatoes,2006,69778,1180.0,23.95
Uganda,Rice,2006,13628,1180.0,23.95
Uganda,Sorghum,2006,14286,1180.0,23.95
Uganda,Soybeans,2006,12069,1180.0,23.95
Uganda,Sweet potatoes,2006,45000,1180.0,23.95
Uganda,Wheat,2006,18000,1180.0,23.95
Uganda,Cassava,2007,128834,1180.0,23.68
Uganda,Maize,2007,14950,1180.0,23.68
Uganda,Plantains,2007,55012,1180.0,23.68
Uganda,Potatoes,2007,69892,1180.0,23.68
Uganda,Rice,2007,13613,1180.0,23.68
Uganda,Sorghum,2007,14573,1180.0,23.68
Uganda,Soybeans,2007,11973,1180.0,23.68
Uganda,Sweet potatoes,2007,45912,1180.0,23.68
Uganda,Wheat,2007,17273,1180.0,23.68
Uganda,Cassava,2008,72252,1180.0,23.68
Uganda,Maize,2008,22005,1180.0,23.68
Uganda,Plantains,2008,46017,1180.0,23.68
Uganda,Potatoes,2008,47419,1180.0,23.68
Uganda,Rice,2008,13895,1180.0,23.68
Uganda,Sorghum,2008,10663,1180.0,23.68
Uganda,Soybeans,2008,7097,1180.0,23.68
Uganda,Sweet potatoes,2008,42014,1180.0,23.68
Uganda,Wheat,2008,17273,1180.0,23.68
Uganda,Cassava,2009,71829,1180.0,24.18
Uganda,Maize,2009,24996,1180.0,24.18
Uganda,Plantains,2009,48004,1180.0,24.18
Uganda,Potatoes,2009,46286,1180.0,24.18
Uganda,Rice,2009,23926,1180.0,24.18
Uganda,Sorghum,2009,11009,1180.0,24.18
Uganda,Soybeans,2009,6000,1180.0,24.18
Uganda,Sweet potatoes,2009,41965,1180.0,24.18
Uganda,Wheat,2009,16667,1180.0,24.18
Uganda,Cassava,2010,61120,1180.0,24.14
Uganda,Maize,2010,22999,1180.0,24.14
Uganda,Plantains,2010,48000,1180.0,24.14
Uganda,Potatoes,2010,47714,1180.0,24.14
Uganda,Rice,2010,25070,1180.0,24.14
Uganda,Sorghum,2010,11008,1180.0,24.14
Uganda,Soybeans,2010,6000,1180.0,24.14
Uganda,Sweet potatoes,2010,44955,1180.0,24.14
Uganda,Wheat,2010,16667,1180.0,24.14
Uganda,Cassava,2011,48728,1180.0,23.89
Uganda,Maize,2011,23999,1180.0,23.89
Uganda,Plantains,2011,48000,1180.0,23.89
Uganda,Potatoes,2011,49920,1180.0,23.89
Uganda,Rice,2011,25889,1180.0,23.89
Uganda,Sorghum,2011,12005,1180.0,23.89
Uganda,Soybeans,2011,7000,1180.0,23.89
Uganda,Sweet potatoes,2011,40000,1180.0,23.89
Uganda,Wheat,2011,17692,1180.0,23.89
Uganda,Cassava,2012,32973,1180.0,24.03
Uganda,Maize,2012,24996,1180.0,24.03
Uganda,Plantains,2012,45999,1180.0,24.03
Uganda,Potatoes,2012,49440,1180.0,24.03
Uganda,Rice,2012,23043,1180.0,24.03
Uganda,Sorghum,2012,9008,1180.0,24.03
Uganda,Soybeans,2012,5001,1180.0,24.03
Uganda,Sweet potatoes,2012,40978,1180.0,24.03
Uganda,Wheat,2012,14286,1180.0,24.03
Uganda,Cassava,2013,35006,1180.0,24.13
Uganda,Maize,2013,24949,1180.0,24.13
Uganda,Plantains,2013,45000,1180.0,24.13
Uganda,Potatoes,2013,45013,1180.0,24.13
Uganda,Rice,2013,23011,1180.0,24.13
Uganda,Sorghum,2013,8016,1180.0,24.13
Uganda,Soybeans,2013,5000,1180.0,24.13
Uganda,Sweet potatoes,2013,40059,1180.0,24.13
Uganda,Wheat,2013,14286,1180.0,24.13
Ukraine,Maize,2000,30091,565.0,8.82
Ukraine,Potatoes,2000,121632,565.0,8.82
Ukraine,Rice,2000,35595,565.0,8.82
Ukraine,Sorghum,2000,11458,565.0,8.82
Ukraine,Soybeans,2000,10627,565.0,8.82
Ukraine,Wheat,2000,19756,565.0,8.82
Ukraine,Maize,2001,32425,565.0,8.42
Ukraine,Potatoes,2001,108079,565.0,8.42
Ukraine,Rice,2001,36548,565.0,8.42
Ukraine,Sorghum,2001,9952,565.0,8.42
Ukraine,Soybeans,2001,10123,565.0,8.42
Ukraine,Wheat,2001,31020,565.0,8.42
Ukraine,Maize,2002,35167,565.0,8.87
Ukraine,Potatoes,2002,104374,565.0,8.87
Ukraine,Rice,2002,39894,565.0,8.87
Ukraine,Sorghum,2002,13276,565.0,8.87
Ukraine,Soybeans,2002,12699,565.0,8.87
Ukraine,Wheat,2002,30455,565.0,8.87
Ukraine,Maize,2004,38558,565.0,8.32
Ukraine,Potatoes,2004,133386,565.0,8.32
Ukraine,Rice,2004,37746,565.0,8.32
Ukraine,Sorghum,2004,18258,565.0,8.32
Ukraine,Soybeans,2004,14175,565.0,8.32
Ukraine,Wheat,2004,31661,565.0,8.32
Ukraine,Maize,2005,43185,565.0,8.39
Ukraine,Potatoes,2005,128388,565.0,8.39
Ukraine,Rice,2005,43458,565.0,8.39
Ukraine,Sorghum,2005,26816,565.0,8.39
Ukraine,Soybeans,2005,14527,565.0,8.39
Ukraine,Wheat,2005,28457,565.0,8.39
Ukraine,Maize,2006,37352,565.0,7.88
Ukraine,Potatoes,2006,133199,565.0,7.88
Ukraine,Rice,2006,46065,565.0,7.88
Ukraine,Sorghum,2006,18587,565.0,7.88
Ukraine,Soybeans,2006,12445,565.0,7.88
Ukraine,Wheat,2006,25308,565.0,7.88
Ukraine,Maize,2007,39001,565.0,9.46
Ukraine,Potatoes,2007,131439,565.0,9.46
Ukraine,Rice,2007,51185,565.0,9.46
Ukraine,Sorghum,2007,15067,565.0,9.46
Ukraine,Soybeans,2007,12392,565.0,9.46
Ukraine,Wheat,2007,23420,565.0,9.46
Ukraine,Maize,2008,46911,565.0,9.24
Ukraine,Potatoes,2008,138728,565.0,9.24
Ukraine,Rice,2008,50859,565.0,9.24
Ukraine,Sorghum,2008,20660,565.0,9.24
Ukraine,Soybeans,2008,15111,565.0,9.24
Ukraine,Wheat,2008,36698,565.0,9.24
Ukraine,Maize,2009,50195,565.0,8.82
Ukraine,Potatoes,2009,139298,565.0,8.82
Ukraine,Rice,2009,58327,565.0,8.82
Ukraine,Sorghum,2009,21276,565.0,8.82
Ukraine,Soybeans,2009,16763,565.0,8.82
Ukraine,Wheat,2009,30930,565.0,8.82
Ukraine,Maize,2010,45147,565.0,8.97
Ukraine,Potatoes,2010,132481,565.0,8.97
Ukraine,Rice,2010,50512,565.0,8.97
Ukraine,Sorghum,2010,21394,565.0,8.97
Ukraine,Soybeans,2010,16207,565.0,8.97
Ukraine,Wheat,2010,26816,565.0,8.97
Ukraine,Maize,2011,64446,565.0,8.48
Ukraine,Potatoes,2011,168039,565.0,8.48
Ukraine,Rice,2011,57399,565.0,8.48
Ukraine,Sorghum,2011,26372,565.0,8.48
Ukraine,Soybeans,2011,20394,565.0,8.48
Ukraine,Wheat,2011,33533,565.0,8.48
Ukraine,Maize,2012,47946,565.0,8.56
Ukraine,Potatoes,2012,161001,565.0,8.56
Ukraine,Rice,2012,61938,565.0,8.56
Ukraine,Sorghum,2012,15230,565.0,8.56
Ukraine,Soybeans,2012,17065,565.0,8.56
Ukraine,Wheat,2012,27999,565.0,8.56
Ukraine,Maize,2013,64119,565.0,10.33
Ukraine,Potatoes,2013,159664,565.0,10.33
Ukraine,Rice,2013,59938,565.0,10.33
Ukraine,Sorghum,2013,27409,565.0,10.33
Ukraine,Soybeans,2013,20535,565.0,10.33
Ukraine,Wheat,2013,33931,565.0,10.33
United Kingdom,Wheat,2000,80075,1220.0,9.47
United Kingdom,Wheat,2000,80075,1220.0,9.97
United Kingdom,Wheat,2000,80075,1220.0,8.48
United Kingdom,Wheat,2000,80075,1220.0,10.52
United Kingdom,Wheat,2001,70827,1220.0,9.25
United Kingdom,Wheat,2001,70827,1220.0,9.69
United Kingdom,Wheat,2001,70827,1220.0,8.15
United Kingdom,Wheat,2001,70827,1220.0,10.18
United Kingdom,Wheat,2002,80028,1220.0,9.78
United Kingdom,Wheat,2002,80028,1220.0,10.28
United Kingdom,Wheat,2002,80028,1220.0,8.76
United Kingdom,Wheat,2002,80028,1220.0,10.91
United Kingdom,Wheat,2004,77754,1220.0,9.86
United Kingdom,Wheat,2004,77754,1220.0,10.27
United Kingdom,Wheat,2004,77754,1220.0,8.92
United Kingdom,Wheat,2004,77754,1220.0,10.77
United Kingdom,Wheat,2005,79609,1220.0,9.9
United Kingdom,Wheat,2005,79609,1220.0,10.24
United Kingdom,Wheat,2005,79609,1220.0,8.85
United Kingdom,Wheat,2005,79609,1220.0,10.63
United Kingdom,Wheat,2006,80361,1220.0,10.02
United Kingdom,Wheat,2006,80361,1220.0,10.58
United Kingdom,Wheat,2006,80361,1220.0,9.1
United Kingdom,Wheat,2006,80361,1220.0,11.1
United Kingdom,Wheat,2007,72244,1220.0,10.11
United Kingdom,Wheat,2007,72244,1220.0,10.37
United Kingdom,Wheat,2007,72244,1220.0,8.94
United Kingdom,Wheat,2007,72244,1220.0,10.83
United Kingdom,Wheat,2008,82814,1220.0,9.48
United Kingdom,Wheat,2008,82814,1220.0,9.82
United Kingdom,Wheat,2008,82814,1220.0,8.42
United Kingdom,Wheat,2008,82814,1220.0,10.38
United Kingdom,Wheat,2009,79284,1220.0,9.59
United Kingdom,Wheat,2009,79284,1220.0,9.9
United Kingdom,Wheat,2009,79284,1220.0,8.64
United Kingdom,Wheat,2009,79284,1220.0,10.52
United Kingdom,Wheat,2010,76746,1220.0,8.4
United Kingdom,Wheat,2010,76746,1220.0,8.8
United Kingdom,Wheat,2010,76746,1220.0,7.43
United Kingdom,Wheat,2010,76746,1220.0,9.38
United Kingdom,Wheat,2011,77471,1220.0,9.82
United Kingdom,Wheat,2011,77471,1220.0,10.63
United Kingdom,Wheat,2011,77471,1220.0,8.95
United Kingdom,Wheat,2011,77471,1220.0,11.19
United Kingdom,Wheat,2012,66571,1220.0,9.27
United Kingdom,Wheat,2012,66571,1220.0,9.55
United Kingdom,Wheat,2012,66571,1220.0,8.08
United Kingdom,Wheat,2012,66571,1220.0,10.0
United Kingdom,Wheat,2013,73838,1220.0,8.76
United Kingdom,Wheat,2013,73838,1220.0,9.57
United Kingdom,Wheat,2013,73838,1220.0,8.39
United Kingdom,Wheat,2013,73838,1220.0,9.91
Uruguay,Maize,2000,15296,1300.0,16.95
Uruguay,Potatoes,2000,124074,1300.0,16.95
Uruguay,Rice,2000,63840,1300.0,16.95
Uruguay,Sorghum,2000,16048,1300.0,16.95
Uruguay,Soybeans,2000,7640,1300.0,16.95
Uruguay,Sweet potatoes,2000,100000,1300.0,16.95
Uruguay,Wheat,2000,25344,1300.0,16.95
Uruguay,Maize,2001,46643,1300.0,17.61
Uruguay,Potatoes,2001,146493,1300.0,17.61
Uruguay,Rice,2001,67037,1300.0,17.61
Uruguay,Sorghum,2001,40630,1300.0,17.61
Uruguay,Soybeans,2001,23000,1300.0,17.61
Uruguay,Sweet potatoes,2001,100000,1300.0,17.61
Uruguay,Wheat,2001,11488,1300.0,17.61
Uruguay,Maize,2002,33552,1300.0,17.06
Uruguay,Potatoes,2002,129399,1300.0,17.06
Uruguay,Rice,2002,58632,1300.0,17.06
Uruguay,Sorghum,2002,32075,1300.0,17.06
Uruguay,Soybeans,2002,24567,1300.0,17.06
Uruguay,Sweet potatoes,2002,100000,1300.0,17.06
Uruguay,Wheat,2002,15011,1300.0,17.06
Uruguay,Maize,2004,49640,1300.0,17.22
Uruguay,Potatoes,2004,159905,1300.0,17.22
Uruguay,Rice,2004,67712,1300.0,17.22
Uruguay,Sorghum,2004,38760,1300.0,17.22
Uruguay,Soybeans,2004,15263,1300.0,17.22
Uruguay,Sweet potatoes,2004,90909,1300.0,17.22
Uruguay,Wheat,2004,29704,1300.0,17.22
Uruguay,Maize,2005,41419,1300.0,17.13
Uruguay,Potatoes,2005,189330,1300.0,17.13
Uruguay,Rice,2005,66005,1300.0,17.13
Uruguay,Sorghum,2005,44579,1300.0,17.13
Uruguay,Soybeans,2005,18381,1300.0,17.13
Uruguay,Sweet potatoes,2005,94286,1300.0,17.13
Uruguay,Wheat,2005,29583,1300.0,17.13
Uruguay,Maize,2006,41837,1300.0,17.13
Uruguay,Potatoes,2006,172693,1300.0,17.13
Uruguay,Rice,2006,72893,1300.0,17.13
Uruguay,Sorghum,2006,38797,1300.0,17.13
Uruguay,Soybeans,2006,21899,1300.0,17.13
Uruguay,Sweet potatoes,2006,91892,1300.0,17.13
Uruguay,Wheat,2006,31603,1300.0,17.13
Uruguay,Maize,2007,57541,1300.0,16.53
Uruguay,Potatoes,2007,149353,1300.0,16.53
Uruguay,Rice,2007,78796,1300.0,16.53
Uruguay,Sorghum,2007,38000,1300.0,16.53
Uruguay,Soybeans,2007,22233,1300.0,16.53
Uruguay,Sweet potatoes,2007,93333,1300.0,16.53
Uruguay,Wheat,2007,28420,1300.0,16.53
Uruguay,Maize,2008,41526,1300.0,17.43
Uruguay,Potatoes,2008,169299,1300.0,17.43
Uruguay,Rice,2008,78989,1300.0,17.43
Uruguay,Sorghum,2008,40106,1300.0,17.43
Uruguay,Soybeans,2008,16733,1300.0,17.43
Uruguay,Sweet potatoes,2008,93421,1300.0,17.43
Uruguay,Wheat,2008,28560,1300.0,17.43
Uruguay,Maize,2009,30834,1300.0,16.96
Uruguay,Potatoes,2009,161006,1300.0,16.96
Uruguay,Rice,2009,80100,1300.0,16.96
Uruguay,Sorghum,2009,47606,1300.0,16.96
Uruguay,Soybeans,2009,17802,1300.0,16.96
Uruguay,Sweet potatoes,2009,94737,1300.0,16.96
Uruguay,Wheat,2009,33583,1300.0,16.96
Uruguay,Maize,2010,55115,1300.0,17.11
Uruguay,Potatoes,2010,200915,1300.0,17.11
Uruguay,Rice,2010,70954,1300.0,17.11
Uruguay,Sorghum,2010,39093,1300.0,17.11
Uruguay,Soybeans,2010,21124,1300.0,17.11
Uruguay,Sweet potatoes,2010,94156,1300.0,17.11
Uruguay,Wheat,2010,32196,1300.0,17.11
Uruguay,Maize,2011,35377,1300.0,16.9
Uruguay,Potatoes,2011,177610,1300.0,16.9
Uruguay,Rice,2011,83827,1300.0,16.9
Uruguay,Sorghum,2011,39299,1300.0,16.9
Uruguay,Soybeans,2011,17875,1300.0,16.9
Uruguay,Sweet potatoes,2011,94872,1300.0,16.9
Uruguay,Wheat,2011,33979,1300.0,16.9
Uruguay,Maize,2012,42615,1300.0,17.53
Uruguay,Potatoes,2012,219891,1300.0,17.53
Uruguay,Rice,2012,78513,1300.0,17.53
Uruguay,Sorghum,2012,42273,1300.0,17.53
Uruguay,Soybeans,2012,23902,1300.0,17.53
Uruguay,Sweet potatoes,2012,94375,1300.0,17.53
Uruguay,Wheat,2012,21822,1300.0,17.53
Uruguay,Maize,2013,56309,1300.0,15.92
Uruguay,Potatoes,2013,224434,1300.0,15.92
Uruguay,Rice,2013,78812,1300.0,15.92
Uruguay,Sorghum,2013,42653,1300.0,15.92
Uruguay,Soybeans,2013,26333,1300.0,15.92
Uruguay,Sweet potatoes,2013,93902,1300.0,15.92
Uruguay,Wheat,2013,33177,1300.0,15.92
Zambia,Cassava,2000,49409,1020.0,20.66
Zambia,Maize,2000,17720,1020.0,20.66
Zambia,Potatoes,2000,90909,1020.0,20.66
Zambia,Rice,2000,11333,1020.0,20.66
Zambia,Sorghum,2000,7700,1020.0,20.66
Zambia,Soybeans,2000,17067,1020.0,20.66
Zambia,Sweet potatoes,2000,13213,1020.0,20.66
Zambia,Wheat,2000,62102,1020.0,20.66
Zambia,Cassava,2001,53409,1020.0,20.9
Zambia,Maize,2001,13780,1020.0,20.9
Zambia,Potatoes,2001,107450,1020.0,20.9
Zambia,Rice,2001,12562,1020.0,20.9
Zambia,Sorghum,2001,7713,1020.0,20.9
Zambia,Soybeans,2001,6043,1020.0,20.9
Zambia,Sweet potatoes,2001,10275,1020.0,20.9
Zambia,Wheat,2001,66667,1020.0,20.9
Zambia,Cassava,2002,55538,1020.0,21.55
Zambia,Maize,2002,14097,1020.0,21.55
Zambia,Potatoes,2002,115006,1020.0,21.55
Zambia,Rice,2002,12857,1020.0,21.55
Zambia,Sorghum,2002,7637,1020.0,21.55
Zambia,Soybeans,2002,11250,1020.0,21.55
Zambia,Sweet potatoes,2002,19969,1020.0,21.55
Zambia,Wheat,2002,62500,1020.0,21.55
Zambia,Cassava,2004,58000,1020.0,20.79
Zambia,Maize,2004,19239,1020.0,20.79
Zambia,Potatoes,2004,127573,1020.0,20.79
Zambia,Rice,2004,13751,1020.0,20.79
Zambia,Sorghum,2004,5797,1020.0,20.79
Zambia,Soybeans,2004,12973,1020.0,20.79
Zambia,Sweet potatoes,2004,38881,1020.0,20.79
Zambia,Wheat,2004,61181,1020.0,20.79
Zambia,Cassava,2005,58667,1020.0,21.97
Zambia,Maize,2005,18594,1020.0,21.97
Zambia,Potatoes,2005,144245,1020.0,21.97
Zambia,Rice,2005,12864,1020.0,21.97
Zambia,Sorghum,2005,8588,1020.0,21.97
Zambia,Soybeans,2005,16371,1020.0,21.97
Zambia,Sweet potatoes,2005,29828,1020.0,21.97
Zambia,Wheat,2005,62104,1020.0,21.97
Zambia,Cassava,2006,57917,1020.0,21.05
Zambia,Maize,2006,18992,1020.0,21.05
Zambia,Potatoes,2006,140000,1020.0,21.05
Zambia,Rice,2006,9726,1020.0,21.05
Zambia,Sorghum,2006,6013,1020.0,21.05
